2024-03-01 05:52:00,18067.00,18067.75,18061.00,18062.00,241
2024-03-01 05:53:00,18062.00,18062.25,18056.50,18057.00,286
2024-03-01 05:54:00,18057.00,18057.25,18052.00,18056.25,396
2024-03-01 05:55:00,18056.25,18057.50,18049.00,18049.75,219
2024-03-01 05:56:00,18049.75,18061.50,18049.75,18061.00,291
2024-03-01 05:57:00,18060.50,18065.75,18059.00,18060.25,217
2024-03-01 05:58:00,18060.50,18065.00,18057.50,18065.00,111
2024-03-01 05:59:00,18064.25,18067.00,18063.25,18064.75,98
2024-03-01 06:00:00,18064.75,18065.00,18061.00,18063.75,230
2024-03-01 06:01:00,18065.00,18072.50,18064.50,18072.25,236
2024-03-01 06:02:00,18072.25,18073.75,18071.25,18073.00,211
2024-03-01 06:03:00,18072.75,18072.75,18068.75,18069.50,82
2024-03-01 06:04:00,18068.25,18070.00,18066.75,18069.00,79
2024-03-01 06:05:00,18068.75,18074.00,18068.00,18070.75,114
2024-03-01 06:06:00,18069.75,18073.50,18066.50,18067.25,157
2024-03-01 06:07:00,18067.50,18069.25,18065.25,18066.75,94
2024-03-01 06:08:00,18067.25,18069.50,18063.25,18068.75,130
2024-03-01 06:09:00,18068.25,18069.75,18061.25,18062.25,188
2024-03-01 06:10:00,18062.00,18067.25,18061.00,18062.00,118
2024-03-01 06:11:00,18062.00,18065.00,18059.75,18062.25,271
2024-03-01 06:12:00,18062.00,18064.00,18059.00,18063.25,176
2024-03-01 06:13:00,18063.75,18068.25,18063.75,18067.75,96
2024-03-01 06:14:00,18067.25,18073.50,18067.25,18072.75,206
2024-03-01 06:15:00,18073.00,18075.75,18072.50,18075.00,262
2024-03-01 06:16:00,18074.75,18078.50,18074.00,18076.50,322
2024-03-01 06:17:00,18075.75,18079.00,18075.50,18078.00,153
2024-03-01 06:18:00,18078.00,18081.50,18078.00,18079.75,270
2024-03-01 06:19:00,18079.25,18079.25,18076.75,18079.00,125
2024-03-01 06:20:00,18079.50,18081.25,18074.75,18075.75,263
2024-03-01 06:21:00,18076.00,18077.75,18072.50,18075.75,148
2024-03-01 06:22:00,18075.75,18078.00,18074.50,18077.75,98
2024-03-01 06:23:00,18077.25,18077.75,18071.00,18072.25,153
2024-03-01 06:24:00,18071.50,18078.25,18071.25,18077.75,136
2024-03-01 06:25:00,18077.25,18079.00,18076.75,18077.00,90
2024-03-01 06:26:00,18076.75,18077.75,18075.00,18075.00,52
2024-03-01 06:27:00,18075.75,18078.00,18075.50,18077.50,40
2024-03-01 06:28:00,18077.50,18079.75,18076.75,18078.50,77
2024-03-01 06:29:00,18078.00,18082.50,18077.75,18081.25,218
2024-03-01 06:30:00,18081.50,18083.50,18077.00,18078.25,188
2024-03-01 06:31:00,18078.50,18082.00,18077.75,18082.00,133
2024-03-01 06:32:00,18082.00,18082.25,18079.00,18079.00,80
2024-03-01 06:33:00,18079.50,18080.50,18078.75,18080.50,63
2024-03-01 06:34:00,18079.75,18081.75,18079.25,18079.50,92
2024-03-01 06:35:00,18079.50,18081.50,18076.50,18079.25,160
2024-03-01 06:36:00,18079.00,18079.25,18073.25,18074.75,217
2024-03-01 06:37:00,18075.00,18076.50,18072.25,18073.25,135
2024-03-01 06:38:00,18072.50,18077.00,18072.25,18076.75,141
